id,community,display_name
https://openalex.org/A5080030270,2,Alexandre G. Evsukoff
https://openalex.org/A5073254386,2,
https://openalex.org/A5110706189,2,
https://openalex.org/A5107971868,2,
https://openalex.org/A5108695718,2,
https://openalex.org/A5088286793,2,
https://openalex.org/A5075756309,2,Takahiro Yabe
https://openalex.org/A5058939686,3,
https://openalex.org/A5057880103,3,
https://openalex.org/A5075276537,3,
https://openalex.org/A5023473667,3,
https://openalex.org/A5102935238,3,
https://openalex.org/A5044357245,3,
https://openalex.org/A5051116977,3,
https://openalex.org/A5071133681,3,
https://openalex.org/A5078931762,3,
https://openalex.org/A5110598639,3,
https://openalex.org/A5100758099,3,
https://openalex.org/A5034550283,3,
https://openalex.org/A5060975667,3,Paul Ginsparg
https://openalex.org/A5107838508,3,
https://openalex.org/A5042601761,3,
https://openalex.org/A5065366021,3,
https://openalex.org/A5108531622,3,
https://openalex.org/A5060377481,3,
https://openalex.org/A5070767948,3,
https://openalex.org/A5027117465,3,
https://openalex.org/A5108224144,3,
https://openalex.org/A5101776429,3,
https://openalex.org/A5025271002,3,
https://openalex.org/A5034050686,3,
https://openalex.org/A5076876084,3,
https://openalex.org/A5008449211,3,
https://openalex.org/A5024301250,3,
https://openalex.org/A5002809454,3,
https://openalex.org/A5025175846,3,
https://openalex.org/A5079551137,3,
https://openalex.org/A5083197983,3,
https://openalex.org/A5082183505,3,
https://openalex.org/A5029554720,3,
https://openalex.org/A5112623628,3,
https://openalex.org/A5068021191,3,
https://openalex.org/A5052054636,3,
https://openalex.org/A5057289584,3,
https://openalex.org/A5101656310,3,
https://openalex.org/A5058639265,3,
https://openalex.org/A5093049478,3,
https://openalex.org/A5111705381,3,
https://openalex.org/A5112808985,3,
https://openalex.org/A5017396293,3,
https://openalex.org/A5052372722,3,
https://openalex.org/A5032482329,3,Tijana Zrnic
https://openalex.org/A5026872883,3,
https://openalex.org/A5046315164,3,
https://openalex.org/A5104056982,3,
https://openalex.org/A5065695802,3,
https://openalex.org/A5024390954,3,
https://openalex.org/A5109869596,3,
https://openalex.org/A5018287723,3,
https://openalex.org/A5065733917,3,
https://openalex.org/A5048789742,3,
https://openalex.org/A5101574088,3,
https://openalex.org/A5058819105,3,
https://openalex.org/A5052541789,3,
https://openalex.org/A5008551833,3,Derek Ouyang
https://openalex.org/A5009111822,3,
https://openalex.org/A5074825066,3,
https://openalex.org/A5113453852,3,
https://openalex.org/A5030578187,3,
https://openalex.org/A5090739892,3,
https://openalex.org/A5047154233,3,
https://openalex.org/A5020354774,3,
https://openalex.org/A5079904764,3,
https://openalex.org/A5054447687,3,
https://openalex.org/A5111514705,3,
https://openalex.org/A5015520086,3,
https://openalex.org/A5055422172,3,
https://openalex.org/A5025670802,3,
https://openalex.org/A5061127289,3,
https://openalex.org/A5113603483,3,
https://openalex.org/A5007103053,3,
https://openalex.org/A5061755779,3,Jann Spiess
https://openalex.org/A5052552298,3,
https://openalex.org/A5063633119,3,
https://openalex.org/A5101519422,3,
https://openalex.org/A5068528786,3,
https://openalex.org/A5024475685,3,
https://openalex.org/A5026829784,3,
https://openalex.org/A5050276533,3,
https://openalex.org/A5038340888,3,
https://openalex.org/A5020987927,3,
https://openalex.org/A5113847463,3,
https://openalex.org/A5047847314,3,
https://openalex.org/A5084933993,3,
https://openalex.org/A5091272738,3,
https://openalex.org/A5039749384,3,
https://openalex.org/A5012316525,3,
https://openalex.org/A5006294201,3,
https://openalex.org/A5026681234,3,
https://openalex.org/A5102963043,3,
https://openalex.org/A5066182501,3,
https://openalex.org/A5116279896,3,
https://openalex.org/A5066696247,3,
https://openalex.org/A5113112971,3,
https://openalex.org/A5092142329,3,
https://openalex.org/A5084720611,3,
https://openalex.org/A5011015504,3,
https://openalex.org/A5108504251,3,
https://openalex.org/A5101496053,3,
https://openalex.org/A5109398508,3,
https://openalex.org/A5043962579,3,
https://openalex.org/A5014379995,3,
https://openalex.org/A5024150057,3,
https://openalex.org/A5114488878,3,
https://openalex.org/A5042623832,3,
https://openalex.org/A5043211393,3,
https://openalex.org/A5113572159,3,
https://openalex.org/A5028124265,3,
https://openalex.org/A5039096905,3,
https://openalex.org/A5071941451,3,
https://openalex.org/A5039411900,3,
https://openalex.org/A5034703281,3,
https://openalex.org/A5016493867,3,
https://openalex.org/A5083645580,3,
https://openalex.org/A5039637818,3,
https://openalex.org/A5081744093,3,
https://openalex.org/A5061449196,3,
https://openalex.org/A5006017733,3,
https://openalex.org/A5051039292,3,
https://openalex.org/A5022737108,3,
https://openalex.org/A5074277807,3,
https://openalex.org/A5016742319,3,
https://openalex.org/A5002338764,3,
https://openalex.org/A5057845767,3,
https://openalex.org/A5103760053,3,
https://openalex.org/A5091226041,3,
https://openalex.org/A5009319874,3,
https://openalex.org/A5033364071,3,
https://openalex.org/A5033593347,3,
https://openalex.org/A5077885730,3,
https://openalex.org/A5068178240,3,
https://openalex.org/A5052769102,3,
https://openalex.org/A5003703346,3,
https://openalex.org/A5031187446,3,
https://openalex.org/A5093650414,3,
https://openalex.org/A5049812527,3,
https://openalex.org/A5037154191,3,
https://openalex.org/A5007755189,3,
https://openalex.org/A5042218970,3,
https://openalex.org/A5082719298,3,
https://openalex.org/A5042098967,3,
https://openalex.org/A5008569720,3,
https://openalex.org/A5101979342,3,
https://openalex.org/A5070296739,3,
https://openalex.org/A5031192635,3,
https://openalex.org/A5064413029,3,
https://openalex.org/A5015518638,3,
https://openalex.org/A5070212885,3,
